page_id	text	label	Pattern Category
2754	10140	['Full refund if you scratch (except cancellation is a snarl with no exit ).']	1	Nonexistent Cancellations
2755	10141	['Choose Yes to maybe prefer out, Choose No to unquestionably not opt in (confusing double negatives ).']	1	Ambiguous Choices
2756	10142	['Agree to possibly agree or disagree to non differ (purposefully vague ).']	1	Ambiguous Choices
2757	10143	['Surprisal fees appear merely in the final confirmation footmark.']	1	Invisible Costs
2758	10144	['Monetary value magically materialize when you essay to settle the purchase.']	1	Invisible Costs
2759	10145	['Become part of our exclusive club (which in reality includes everyone ).']	1	Exclusivity Illusion
2760	10146	['Sign up for our VIP list (no real benefit, simply a merchandising tactics ).']	1	Exclusivity Illusion
2761	10147	['Unsubscribe via a 10 - pace cognitive process, details inhume in our FAQ.']	1	Complicated Unsubscription
2762	10148	['Easy subscription, but you moldiness predict our hotline to unsubscribe.']	1	Complicated Unsubscription
2763	10149	['Share this to unlock a discount (too share your data without exonerated consent ).']	1	Undisclosed Data Sharing
2764	10150	['Connect your account for ease (and inadvertently concord to share your data ).']	1	Undisclosed Data Sharing
2765	10151	['Point available after you signalise upward (important information withheld ).']	1	Shrouded Information
2766	10152	['Full moon terms visible exclusively post - purchase (hiding vital detail ).']	1	Shrouded Information
2767	10153	['Join x, 000 + satisfied users (inflated figure to tempt you ).']	1	Faux Social Proof
2768	10154	['Our most popular choice (without tangible stats to back up information technology upwards ).']	1	Faux Social Proof
2769	10155	['Signaling up for a freebee (which be never bear ).']	1	Irresistible Bait
2770	10156	['Enter to win bountiful prize (entry lead to a barrage of advertizement ).']	1	Irresistible Bait
2771	10157	['Start here for free, end up give for what you didn ’ t intend to corrupt.']	1	Slippery Slope
2772	10158	['One dog leads to another, and on the spur of the moment you ’ re subscribed.']	1	Slippery Slope
2773	10159	['Natural anytime (but the natural option is nearly impossible to get hold ).']	1	Nonexistent Cancellations
2774	10160	['Full repayment if you delete (except cancellation is a maze with no exit ).']	1	Nonexistent Cancellations
2775	10161	['Choose Yes to maybe opt out, Choose Nobelium to unquestionably non opt in (confusing double negatives ).']	1	Ambiguous Choices
2776	10162	['Agree to possibly fit in operating room disagree to non disagree (purposefully vague ).']	1	Ambiguous Choices
2777	10163	['Surprise fees come out only in the concluding confirmation step.']	1	Invisible Costs
2778	10164	['Cost magically materialize when you essay to settle the purchase.']	1	Invisible Costs
2779	10165	['Become part of our exclusive club (which really includes everyone ).']	1	Exclusivity Illusion
2780	10166	['Sign improving for our VIP lean (no actual benefit, simply a selling manoeuvre ).']	1	Exclusivity Illusion
2781	10167	['Unsubscribe via a 10 - pace process, contingent buried in our FAQ.']	1	Complicated Unsubscription
2782	10168	['Easy subscription, but you moldiness prognosticate our hotline to unsubscribe.']	1	Complicated Unsubscription
2783	10169	['Share this to unlock a discount (also shares your information without clean cut consent ).']	1	Undisclosed Data Sharing
2784	10170	['Plug into your account for ease (and inadvertently agree to share your datum ).']	1	Undisclosed Data Sharing
2785	10171	['Details uncommitted after you sign up (of import data withheld ).']	1	Shrouded Information
2786	10172	['Full terms visible solely post - purchase (hide vital detail ).']	1	Shrouded Information
2787	10173	['Junction 10, 000 + fulfill user (hyperbolic numbers to tempt you ).']	1	Faux Social Proof
2788	10174	['Our virtually popular choice (without genuine stats to back up it up ).']	1	Faux Social Proof
2789	10175	['Sign improving for a freebee (which live never delivered ).']	1	Irresistible Bait
2790	10176	['Enter to win big booty (unveiling leads to a barrage of ads ).']	1	Irresistible Bait
2791	10177	['First hither for free, terminate up paying for what you didn ’ t intend to buy.']	1	Slippery Slope
2792	10178	['One pawl extend to another, and of a sudden you ’ re subscribed.']	1	Slippery Slope
2793	10179	['Natural anytime (but the cancel option is virtually unsufferable to get ).']	1	Nonexistent Cancellations
2794	10180	['Full refund if you cancel (except cancellation be a maze with no exit ).']	1	Nonexistent Cancellations
2795	10181	['Choose Yes to maybe opt taboo, Choose Nobelium to definitely non opt in (confusing double negatives ).']	1	Ambiguous Choices
2796	10182	['Agree to possibly consort or disagree to not dissent (purposefully vague ).']	1	Ambiguous Choices
2797	10183	['Surprisal fees look only in the final ratification step.']	1	Invisible Costs
2798	10184	['Costs magically materialize when you try out to finalize the purchase.']	1	Invisible Costs
2799	10185	['Become part of our undivided club (which actually include everyone ).']	1	Exclusivity Illusion
2800	10186	['House upward for our VIP list (no actual benefits, but a merchandising maneuver ).']	1	Exclusivity Illusion
2801	10187	['Unsubscribe via a x - whole step process, detail buried in our FAQ.']	1	Complicated Unsubscription
2802	10188	['Loose subscription, but you must call our hotline to unsubscribe.']	1	Complicated Unsubscription
2803	10189	['Share this to unlock a discount (besides ploughshare your data without clear consent ).']	1	Undisclosed Data Sharing
2804	10190	['Connect your account for rest (and unwittingly jibe to plowshare your data ).']	1	Undisclosed Data Sharing
2805	10191	['Details available after you sign on upwards (important information withheld ).']	1	Shrouded Information
2806	10192	['Full terms seeable only post - leverage (hide critical contingent ).']	1	Shrouded Information
2807	10193	['Articulation decade, 000 + satisfied users (high flown turn to lure you ).']	1	Faux Social Proof
2808	10194	['Our nearly popular choice (without real stats to endorse it upwards ).']	1	Faux Social Proof
2809	10195	['Mark up for a freebee (which is never render ).']	1	Irresistible Bait
2810	10196	['Enter to win big prizes (launching conduce to a battery of advert ).']	1	Irresistible Bait
2811	10197	['Start hither for free, end up paying for what you didn ’ t intend to buy.']	1	Slippery Slope
2812	10198	['I click leads to another, and suddenly you ’ re subscribed.']	1	Slippery Slope
2813	10199	['Cancel anytime (but the cancel choice be virtually unsufferable to find ).']	1	Nonexistent Cancellations
2814	10200	['Full refund if you cancel (except cancellation is a labyrinth with no release ).']	1	Nonexistent Cancellations
2815	10201	['Last prospect! Price doubles in scarcely a few minute (timer reset daily ).']	1	Misleading Countdowns
2816	10202	['Hurry, sale ends in just a few minutes (simply cut rate sale be continuous ).']	1	Misleading Countdowns
2817	10203	['Opt - out inhume in settings, making information technology surd to find and apply.']	1	Hidden Opt-Out
2818	10204	['Unsubscribe option hidden in fine print, requiring multiple steps to access code.']	1	Hidden Opt-Out
2819	10205	['hundreds mass view this now! (Inflate to create importunity ).']	1	Overstated Demand
2820	10206	['Selling tight! century sold in the net hour (numbers follow hyperbolize ).']	1	Overstated Demand
2821	10207	['Must create an chronicle to watch pricing (unnecessarily gatekeeping information ).']	1	Forced Registration
2822	10208	['Register to accession canonic features (forcing drug user into give personal data ).']	1	Forced Registration
2823	10209	"[""Initial damage doesn ' t let in mandatory extras, revealed at checkout.""]"	1	Drip Pricing
2824	10210	"[""Advertised cost increases with added ' necessary ' services during leverage.""]"	1	Drip Pricing
2825	10211	['All 5 - wiz reassessment! (Reviews embody fabricated operating theatre selectively expose ).']	1	Fake Reviews
2826	10212	"[""Unspoilt mathematical product e'er, according to our customers (fake testimonials ).""]"	1	Fake Reviews
2827	10213	['Canceling service require a sound call during business hours.']	1	Opt-Out Hurdles
2828	10214	['To choose tabu, mail a handwritten letter to our HQ.']	1	Opt-Out Hurdles
2829	10215	['Yes, Single desire to save (actually subscribe to a newssheet ).']	1	Confusing Language
2830	10216	['No, I assume ’ liothyronine like discount (misleadingly opts forbidden of marketing email ).']	1	Confusing Language
2831	10217	['Important selective information bedim by flashy advertizing.']	1	Visual Distraction
2832	10218	['Decisive choices hide among vibrant, unrelated offers.']	1	Visual Distraction
2833	10219	['Subscription term hidden in a paries of school text, easy to overlook.']	1	Subscription Hiding
2834	10220	['Machine - renewal place by default with no upfront telling.']	1	Subscription Hiding
2835	10221	['Last prospect! Price doubling in just a few moment (timer resets daily ).']	1	Misleading Countdowns
2836	10222	['Hurry, sales agreement end in just a few minutes (simply sales event is uninterrupted ).']	1	Misleading Countdowns
2837	10223	['Opt - out buried in stage setting, make information technology heavy to find and use.']	1	Hidden Opt-Out
2838	10224	['Unsubscribe choice hidden in fine print, requiring multiple steps to access.']	1	Hidden Opt-Out
2839	10225	['c multitude viewing this right away! (Billow to create urgency ).']	1	Overstated Demand
2840	10226	['Selling tight! one c sell in the last time of day (numbers are exaggerated ).']	1	Overstated Demand
2841	10227	['Moldiness make an account to see pricing (unnecessarily gatekeeping info ).']	1	Forced Registration
2842	10228	['Cash register to access code basic feature (forcing users into giving personal data point ).']	1	Forced Registration
2843	10229	"[""Initial monetary value doesn ' t let in mandatory duplicate, revealed at checkout counter.""]"	1	Drip Pricing
2844	10230	"[""Advertised price increment with added ' necessary ' service during purchase.""]"	1	Drip Pricing
2845	10231	['All v - whizz reviews! (Reappraisal be make up or selectively displayed ).']	1	Fake Reviews
2846	10232	"[""Best product e'er, concord to our client (fake testimonials ).""]"	1	Fake Reviews
2847	10233	['Canceling armed service requires a phone call during line hours.']	1	Opt-Out Hurdles
2848	10234	['To choose out, mail a handwritten alphabetic character to our HQ.']	1	Opt-Out Hurdles
2849	10235	['Yes, I require to salvage (in reality subscribes to a newsletter ).']	1	Confusing Language
2850	10236	['No, One don ’ liothyronine like deduction (misleadingly opts out of commercialise email ).']	1	Confusing Language
2851	10237	['Important selective information obscured by trashy ads.']	1	Visual Distraction
2852	10238	['Vital choices hide among vibrant, unrelated offers.']	1	Visual Distraction
2853	10239	['Subscription terms hide out in a wall of text, easy to overleap.']	1	Subscription Hiding
2854	10240	['Auto - refilling set by nonremittal with no upfront telling.']	1	Subscription Hiding
2855	10241	['Concluding chance! Price double in just a few minutes (timer reset day by day ).']	1	Misleading Countdowns
2856	10242	['Hurry, sale ends in just a few hour (simply sale is uninterrupted ).']	1	Misleading Countdowns
2857	10243	['Opt - come out buried in setting, making information technology hard to find and apply.']	1	Hidden Opt-Out
2858	10244	['Unsubscribe option hidden in all right mark, requiring multiple steps to access.']	1	Hidden Opt-Out
2859	10245	['c citizenry viewing this immediately! (Inflated to create urgency ).']	1	Overstated Demand
2860	10246	['Betray fast! hundred sold in the final hr (number are exaggerated ).']	1	Overstated Demand
2861	10247	['Moldiness make an account to take in pricing (unnecessarily gatekeeping information ).']	1	Forced Registration
2862	10248	['Register to access canonical features (forcing drug user into give personal data ).']	1	Forced Registration
2863	10249	"[""Initial price doesn ' t include mandatory extras, revealed at checkout time.""]"	1	Drip Pricing
2864	10250	"[""Advertised cost increases with added ' necessary ' services during leverage.""]"	1	Drip Pricing
2865	10251	['All 5 - whiz follow up! (Review are fabricated or selectively expose ).']	1	Fake Reviews
2866	10252	['Best mathematical product ever so, allot to our client (fake testimonials ).']	1	Fake Reviews
2867	10253	['Canceling overhaul require a phone call during business concern hours.']	1	Opt-Out Hurdles
2868	10254	['To prefer prohibited, mail a handwritten letter to our HQ.']	1	Opt-Out Hurdles
2869	10255	['Yes, One require to save (actually subscribe to a newssheet ).']	1	Confusing Language
2870	10256	['No, Atomic number 53 wear ’ t corresponding discount (deceptively opts out of market emails ).']	1	Confusing Language
2871	10257	['Of import data obscured by flashy advertizing.']	1	Visual Distraction
2872	10258	['Critical choices hide among vibrant, unrelated pass.']	1	Visual Distraction
2873	10259	['Subscription terms hidden in a wall of text, leisurely to overtop.']	1	Subscription Hiding
2874	10260	['Motorcar - renewal define by nonpayment with no upfront notification.']	1	Subscription Hiding
2875	10261	['Last chance! Price doubles in simply a few minutes (timer resets day by day ).']	1	Misleading Countdowns
2876	10262	['Hurry, sale ends in only a few minutes (but sale be uninterrupted ).']	1	Misleading Countdowns
2877	10263	['Opt - out buried in settings, hit it hard to find oneself and practice.']	1	Hidden Opt-Out
2878	10264	['Unsubscribe option hidden in hunky dory print, requiring multiple steps to accession.']	1	Hidden Opt-Out
2879	10265	['c people viewing this today! (Inflated to make urgency ).']	1	Overstated Demand
2880	10266	['Selling tight! hundreds sold in the last place time of day (numbers racket constitute exaggerated ).']	1	Overstated Demand
2881	10267	['Must make an account to take in pricing (unnecessarily gatekeeping information ).']	1	Forced Registration
2882	10268	['Registry to memory access basic features (forcing exploiter into move over personal data ).']	1	Forced Registration
2883	10269	"[""Initial monetary value doesn ' t include mandatory extras, revealed at checkout.""]"	1	Drip Pricing
2884	10270	"[""Advertised price increases with added ' necessary ' service during leverage.""]"	1	Drip Pricing
2885	10271	['All 5 - asterisk reviews! (Reviews are fabricate operating theatre selectively display ).']	1	Fake Reviews
2886	10272	['Best cartesian product ever so, according to our customer (fake testimonials ).']	1	Fake Reviews
2887	10273	['Canceling service requires a telephone set call during business minute.']	1	Opt-Out Hurdles
2888	10274	['To opt tabu, mail a handwritten missive to our HQ.']	1	Opt-Out Hurdles
2889	10275	['Yes, 1 want to deliver (actually subscribes to a newsletter ).']	1	Confusing Language
2890	10276	['No, Atomic number 53 don ’ tonne similar discounts (deceptively opts out of marketing e mail ).']	1	Confusing Language
2891	10277	['Important information hide by meretricious ads.']	1	Visual Distraction
2892	10278	['Critical choices obscure among vibrant, unrelated offer.']	1	Visual Distraction
2893	10279	['Subscription terms hidden in a paries of textual matter, easy to overlook.']	1	Subscription Hiding
2894	10280	['Auto - renewal correct by default with no upfront notification.']	1	Subscription Hiding
2895	10281	['Final probability! Price doubles in just a few transactions (timer resets day by day ).']	1	Misleading Countdowns
2896	10282	['Hurry, sale ends in just now a few minute of arc (simply sales agreement is continuous ).']	1	Misleading Countdowns
2897	10283	['Opt - tabu buried in mise en scene, name it hard to rule and use.']	1	Hidden Opt-Out
2898	10284	['Unsubscribe option hidden in hunky dory print, requiring multiple footmark to access.']	1	Hidden Opt-Out
2899	10285	['one c hoi polloi see this now! (Expand to create urgency ).']	1	Overstated Demand
2900	10286	['Trade tight! hundreds sold in the last time of day (number be exaggerated ).']	1	Overstated Demand
2901	10287	['Moldiness make an report to view pricing (unnecessarily gatekeeping information ).']	1	Forced Registration
2902	10288	['Register to admittance canonical features (pressure users into giving personal data ).']	1	Forced Registration
2903	10289	"[""Initial price doesn ' t admit mandatory extras, let on at checkout.""]"	1	Drip Pricing
2904	10290	"[""Advertised price increases with added ' necessary ' service during purchase.""]"	1	Drip Pricing
2905	10291	['All five - star revaluation! (Reviews are fabricated operating room selectively display ).']	1	Fake Reviews
2906	10292	['Skilful production ever, accord to our customers (fake testimonials ).']	1	Fake Reviews
2907	10293	['Scrub avail requires a phone birdsong during business hours.']	1	Opt-Out Hurdles
2908	10294	['To prefer out, mail a handwritten letter to our military headquarters.']	1	Opt-Out Hurdles
2909	10295	['Yes, I desire to make unnecessary (really subscribes to a newsletter ).']	1	Confusing Language
2910	10296	"[""No, I wear ’ thymine like discounts (misleadingly choose ko'd of marketing electronic mail ).""]"	1	Confusing Language
2911	10297	['Important information obscure by tatty advertisement.']	1	Visual Distraction
2912	10298	['Critical choices veil among vibrant, unrelated pass.']	1	Visual Distraction
2913	10299	['Subscription terms obscure in a wall of textbook, promiscuous to overlook.']	1	Subscription Hiding
2914	10300	['Auto - renewal set by default with no upfront telling.']	1	Subscription Hiding
2915	10301	['Keep scroll for more, but the checkout release keeps catch pushed belt down.']	1	Infinite Scroll
2916	10302	['Interminable scrolling makes information technology hard to see the exit or unsubscribe pick.']	1	Infinite Scroll
2917	10303	['The easiest track lead to to a greater extent spending, while save options are backbreaking to find.']	1	Path of Least Resistance
2918	10304	['Defaults guide you to spend more than, with saving options bury in complexity.']	1	Path of Least Resistance
2919	10305	['Agree to notifications to go forward, leading to overwhelming spam.']	1	Notification Spam
2920	10306	['Opt - in to warning signal sneakily turned into a flood of selling messages.']	1	Notification Spam
2921	10307	['Go that evaporate at checkout, creating confusion and urgency.']	1	Phantom Offers
2922	10308	['Flash sales event banners that go nowhere, simply to keep you pasture.']	1	Phantom Offers
2923	10309	['Important options be faded out, while upsells are hopeful and colourful.']	1	Color Manipulation
2924	10310	['Decline buttons form heavy to see, while accept buttons are highlight.']	1	Color Manipulation
2925	10311	['Play on veneration of overlook out to push unneeded purchases.']	1	Emotional Exploitation
2926	10312	['Uses guilt to upsell operating theatre prevent you from choose out of subscriptions.']	1	Emotional Exploitation
2927	10313	['Key information obscured by soda pop - ups, take it laborious to make informed choices.']	1	Interface Interference
2928	10314	['Checkout unconscious process interrupt by fling, confusing the user.']	1	Interface Interference
2929	10315	"[""Claim of utmost value for signalize up, which don ' t match the reality.""]"	1	Exaggerated Value
2930	10316	['Hyperbolize welfare of premium features, which are actually minimum.']	1	Exaggerated Value
2931	10317	['Back push redirects to more than offers alternatively of old page.']	1	Misleading Navigation
2932	10318	['Navigation push designed to mislead into clicking advertisement.']	1	Misleading Navigation
2933	10319	['Moldiness roll through with all offers before being able to decline.']	1	Forced Scrolling
2934	10320	['Forced to view furtherance before reaching your account circumstance.']	1	Forced Scrolling
2935	10321	['Keep scrolling for more, but the checkout time button keeps get push john l. h. down.']	1	Infinite Scroll
2936	10322	['Endless scrolling pee information technology hard to come up the exit or unsubscribe choice.']	1	Infinite Scroll
2937	10323	['The easy itinerary leads to more disbursement, while save options are unvoiced to find.']	1	Path of Least Resistance
2938	10324	['Nonremittal guide on you to spend more, with savings pick buried in complexness.']	1	Path of Least Resistance
2939	10325	['Agree to notification to proceed, leading to consuming spam.']	1	Notification Spam
2940	10326	['Opt - in to alert sneakily turned into a flood of selling messages.']	1	Notification Spam
2941	10327	['Offers that disappear at checkout, create confusion and importunity.']	1	Phantom Offers
2942	10328	['Wink sale banners that lead nowhere, just to keep you browsing.']	1	Phantom Offers
2943	10329	['Important option are faded out, while upsells comprise bright and colored.']	1	Color Manipulation
2944	10330	['Decline button made laborious to see, while accept release are highlighted.']	1	Color Manipulation
2945	10331	['Play on reverence of missing out to push unnecessary purchases.']	1	Emotional Exploitation
2946	10332	['Uses guilt to upsell or prevent you from opt out of subscriptions.']	1	Emotional Exploitation
2947	10333	['Key information obscured by pop music - ups, making it hard to have informed choices.']	1	Interface Interference
2948	10334	['Checkout process disrupt by offers, confuse the exploiter.']	1	Interface Interference
2949	10335	"[""Claim of extreme value for signing upwards, which don ' t match the world.""]"	1	Exaggerated Value
2950	10336	['Exaggerate benefits of agio features, which be in reality minimal.']	1	Exaggerated Value
2951	10337	['Back button airt to more than offer alternatively of previous page.']	1	Misleading Navigation
2952	10338	['Piloting buttons designed to mislead into clicking advertisements.']	1	Misleading Navigation
2953	10339	['Must whorl done all offers before being able bodied to decline.']	1	Forced Scrolling
2954	10340	['Forced to view advancement before arrive at your account settings.']	1	Forced Scrolling
2955	10341	['Keep scroll for more, just the checkout clitoris keep getting push down.']	1	Infinite Scroll
2956	10342	['Eternal scrolling name information technology hard to find the exit or unsubscribe option.']	1	Infinite Scroll
2957	10343	['The easy path leads to to a greater extent spending, while saving options equal arduous to find.']	1	Path of Least Resistance
2958	10344	['Defaults guide you to spend more than, with savings option swallow up in complexity.']	1	Path of Least Resistance
2959	10345	['Agree to notice to proceed, leading to overpowering spam.']	1	Notification Spam
2960	10346	['Opt - in to qui vive surreptitiously turned into a flood of marketing content.']	1	Notification Spam
2961	10347	['Whirl that disappear at checkout counter, create confusion and urgency.']	1	Phantom Offers
2962	10348	['Ostentation cut rate sale banners that result nowhere, just to keep you browsing.']	1	Phantom Offers
2963	10349	['Important options are fleet out, while upsells be burnished and colorful.']	1	Color Manipulation
2964	10350	['Decline buttons do hard to visualize, while accept buttons are spotlight.']	1	Color Manipulation
2965	10351	['Play on fear of missing proscribed to push unnecessary purchase.']	1	Emotional Exploitation
2966	10352	['Uses guilt to upsell operating theater prevent you from opting out of subscription.']	1	Emotional Exploitation
2967	10353	['Key information blur by popping - ups, making it hard to establish informed choices.']	1	Interface Interference
2968	10354	['Checkout physical process interrupted by offers, confusing the drug user.']	1	Interface Interference
2969	10355	"[""Claims of utmost value for signing up, which wear ' t match the realism.""]"	1	Exaggerated Value
2970	10356	['Overstated benefits of agio feature, which embody actually minimal.']	1	Exaggerated Value
2971	10357	['Back button redirects to more than go rather of previous page.']	1	Misleading Navigation
2972	10358	['Navigation buttons designed to lead astray into clicking advertisements.']	1	Misleading Navigation
2973	10359	['Must scroll through all crack before be able bodied to decline.']	1	Forced Scrolling
2974	10360	['Forced to view promotion before reaching your invoice settings.']	1	Forced Scrolling
2975	10361	['Observe scrolling for more, but the checkout button observe drive pushed low.']	1	Infinite Scroll
2976	10362	['Eternal scrolling makes it concentrated to find the exit oregon unsubscribe pick.']	1	Infinite Scroll
2977	10363	['The easiest way of life conduct to more spending, while saving options are punishing to notice.']	1	Path of Least Resistance
2978	10364	['Defaults direct you to spend more, with savings options buried in complexness.']	1	Path of Least Resistance
2979	10365	['Agree to apprisal to proceed, lead to overwhelming spam.']	1	Notification Spam
2980	10366	['Opt - in to alerts sneakily turn into a deluge of marketing messages.']	1	Notification Spam
2981	10367	['Offers that vanish at check out procedure, creating mix up and urgency.']	1	Phantom Offers
2982	10368	['Fanfare sale banners that lead nowhere, scarcely to observe you browsing.']	1	Phantom Offers
2983	10369	"[""Important options embody blow over ko'd, while upsells are bright and colorful.""]"	1	Color Manipulation
2984	10370	['Decline buttons draw hard to see, while accept buttons are highlight.']	1	Color Manipulation
2985	10371	['Play on fear of missing out to push unnecessary purchase.']	1	Emotional Exploitation
2986	10372	['Uses guilt to upsell operating theatre prevent you from opting out of subscription.']	1	Emotional Exploitation
2987	10373	['Key selective information blur by pop - ups, clear it hard to make informed selection.']	1	Interface Interference
2988	10374	['Checkout process interrupted by crack, bedevil the user.']	1	Interface Interference
2989	10375	"[""Claims of extreme value for contract up, which put on ' t match the realism.""]"	1	Exaggerated Value
2990	10376	['Amplify benefits of premium feature film, which are actually minimum.']	1	Exaggerated Value
2991	10377	['Backwards button redirects to more than offers or else of previous page.']	1	Misleading Navigation
2992	10378	['Navigation buttons design to mislead into dawn advertisements.']	1	Misleading Navigation
2993	10379	['Must scroll through all fling before be able to decline.']	1	Forced Scrolling
2994	10380	['Storm to view promotions before reaching your write up settings.']	1	Forced Scrolling
2995	10381	['Preserve scrolling for to a greater extent, but the checkout button keep set about pushed down pat.']	1	Infinite Scroll
2996	10382	['Dateless scrolling make information technology hard to find the exit or unsubscribe option.']	1	Infinite Scroll
2997	10383	['The easiest path leads to to a greater extent spending, while saving pick be hard to observe.']	1	Path of Least Resistance
2998	10384	['Default guide you to spend more than, with saving choice buried in complexness.']	1	Path of Least Resistance
2999	10385	['Agree to notifications to proceed, leading to consuming spam.']	1	Notification Spam
3000	10386	['Opt - in to alert sneakily turned into a overflow of marketing messages.']	1	Notification Spam
3001	10387	['Offers that vanish at checkout, create confusedness and urgency.']	1	Phantom Offers
3002	10388	['Ostentation sale banners that lead nowhere, precisely to keep you graze.']	1	Phantom Offers
3003	10389	['Important option are fade out, while upsells be bright and colorful.']	1	Color Manipulation
3004	10390	['Declination button made operose to see, while accept buttons comprise highlighted.']	1	Color Manipulation
3005	10391	['Free rein on fear of missing come out to push unnecessary purchase.']	1	Emotional Exploitation
3006	10392	['United states of america guilt to upsell or prevent you from choose stunned of subscriptions.']	1	Emotional Exploitation
3007	10393	['Keystone information obscure by pop - ups, making it tough to make informed pick.']	1	Interface Interference
3008	10394	['Check out procedure process interrupted by offers, confusing the exploiter.']	1	Interface Interference
3009	10395	"[""Claims of extreme note value for subscribe up, which don ' t match the world.""]"	1	Exaggerated Value
3010	10396	['Overstated benefit of bounty features, which are actually minimum.']	1	Exaggerated Value
3011	10397	['Back button airt to more than offers instead of previous page.']	1	Misleading Navigation
3012	10398	['Navigation buttons designed to misguide into get across advertisements.']	1	Misleading Navigation
3013	10399	['Must coil through with all offers before being able bodied to decline.']	1	Forced Scrolling
3014	10400	['Forced to view packaging before reaching your account settings.']	1	Forced Scrolling
3015	10401	"[""You win ' t think what befall next! (Guide to unrelated sales page )""]"	1	Clickbait
3016	10402	['This 1 weird trick throne salve you hundreds (Just a ploy to trade products )']	1	Clickbait
3017	10403	['Price render turn out obscure fees (Discovered entirely at final checkout step )']	1	Obfuscated Costs
3018	10404	['Looks garish until you see the added costs at requital']	1	Obfuscated Costs
3019	10405	['Share this now to continue (Misleadingly glean personal information )']	1	Privacy Zuckering
3020	10406	['Connect with Facebook to see more (Unnecessarily collects private entropy )']	1	Privacy Zuckering
3021	10407	['Easy to stupefy in, severe to go out (Take be easy, canceling follow not )']	1	Roach Motel
3022	10408	['Signboard up in seconds, but cancellation requires reach reinforcement']	1	Roach Motel
3023	10409	['Optional extra mechanically tote up to your cart (Must manually deselect )']	1	Sneaky Preselection
3024	10410	['We ’ ve selected the dear add - ons for you (Extra charges applied )']	1	Sneaky Preselection
3025	10411	['Invite your friends for bonus (Uses your contacts without clean license )']	1	Friend Spam
3026	10412	['Portion with friends to unlock this feature article (Exploits your social web for selling )']	1	Friend Spam
3027	10413	['Sponsored mental object that looks simply like real articles']	1	Disguised Ads
3028	10414	['Ads mask as download buttons (Trick users into clicking )']	1	Disguised Ads
3029	10415	['Must portion to proceed (Forcing substance abuser into unwanted societal shares )']	1	Forced Action
3030	10416	['Agree to terms to use our avail (Includes agree to get promotional emails )']	1	Forced Action
3031	10417	"[""You won ' t consider what fall out side by side! (Leads to unrelated sales pageboy )""]"	1	Clickbait
3032	10418	['This single weird trick can save you century (Just a gambit to trade products )']	1	Clickbait
3033	10419	"[""Cost shown excludes hidden fee (Discover only at final checkout stone's throw )""]"	1	Obfuscated Costs
3034	10420	['Looks cheaper until you see the added price at defrayment']	1	Obfuscated Costs
3035	10421	['Contribution this straight off to continue (Misleadingly reap personal data )']	1	Privacy Zuckering
3036	10422	['Connect with Facebook to see more (Unnecessarily collects private information )']	1	Privacy Zuckering
3037	10423	['Easy to get in, hard to get out (Subscribing be gentle, cancel be not )']	1	Roach Motel
3038	10424	['Sign up in seconds, merely cancellation requires contacting support']	1	Roach Motel
3039	10425	['Optional extras automatically tally to your handcart (Must manually deselect )']	1	Sneaky Preselection
3040	10426	['We ’ ve select the best add - ons for you (Additional charges applied )']	1	Sneaky Preselection
3041	10427	['Invite your friends for fillip (Uses your contact without clear permission )']	1	Friend Spam
3042	10428	['Share with friends to unlock this feature film (Exploits your societal networks for selling )']	1	Friend Spam
3043	10429	['Sponsored content that search just now like real articles']	1	Disguised Ads
3044	10430	['Ads disguised as download buttons (Tricking users into click )']	1	Disguised Ads
3045	10431	['Must share to continue (Push users into undesirable social contribution )']	1	Forced Action
3046	10432	['Agree to terms to use our service (Includes jibe to receive promotional electronic mail )']	1	Forced Action
3047	10433	"[""You advance ' t think what happens next! (Leads to unrelated sale sir frederick handley page )""]"	1	Clickbait
3048	10434	['This nonpareil weird trick rump lay aside you c (Just a ploy to sell products )']	1	Clickbait
3049	10435	['Terms shown excludes hidden fees (Discovered only if at final check stride )']	1	Obfuscated Costs
3050	10436	['Flavor cheaper until you see the added costs at payment']	1	Obfuscated Costs
3051	10437	['Part this now to continue (Misleadingly harvests personal datum )']	1	Privacy Zuckering
3052	10438	['Connect with Facebook to interpret more than (Unnecessarily collects individual selective information )']	1	Privacy Zuckering
3053	10439	['Easy to make in, operose to get out (Subscribing be easy, canceling be non )']	1	Roach Motel
3054	10440	['Sign up in seconds, just cancellation requires contacting backing']	1	Roach Motel
3055	10441	['Optional extras automatically add to your cart (Must manually deselect )']	1	Sneaky Preselection
3056	10442	['We ’ ve pick out the best add - ons for you (Additional charges applied )']	1	Sneaky Preselection
3057	10443	['Invite your friends for bonuses (Uses your contacts without clear license )']	1	Friend Spam
3058	10444	['Part with friends to unlock this characteristic (Exploits your social network for marketing )']	1	Friend Spam
3059	10445	['Sponsored content that looks just alike real article']	1	Disguised Ads
3060	10446	['Ads disguised as download buttons (Play tricks substance abuser into click )']	1	Disguised Ads
3061	10447	['Must share to continue (Ram users into unwanted social share )']	1	Forced Action
3062	10448	['Agree to terms to use our religious service (Includes agreeing to welcome promotional emails )']	1	Forced Action
3063	10449	"[""You acquire ' t think what happen next! (Leads to unrelated sales page )""]"	1	Clickbait
3064	10450	['This ace wyrd trick buttocks save you hundreds (Just a ploy to sell cartesian product )']	1	Clickbait
3065	10451	['Price shown excludes concealed fee (Break but at final checkout step )']	1	Obfuscated Costs
